4.62837915753732,2.402179501658162,1.7005212422683398,1.3858322550530466,1.2325379966950278,1.1686141871164915,1.1676471701919038,1.2231645132186508,1.3426935661251909,1.5511182320398258,1.9066519273932157,2.552349845442793,3.906233679300343,7.288387319391636,8.42715246937306,4.661980253558046,3.088323172750456,2.3684507488268665,1.987315943465411,1.773280477434297,1.6588006562705642,1.6142780629584472,1.6278315685595581,1.6984903010175005,1.8341059978533385,2.0544263454282037,2.3871583637983926,2.8672806858696345,3.4553499248651494,3.853625543576396,3.648781903079726,3.060619794361718,2.5097510976686217,2.1087539428680473,1.834058191596571,1.6501958719132321,1.5308639778687079,1.460411263786537,1.429652497022932,1.4336077095915452,1.4711876871986853,1.5424087166252756,1.6472870608231156,1.7812254423802327,1.926222465713095,2.041173712628248,2.0677709720312483,1.978506542223776,1.8076879779195498,1.6150022081826803,1.4401479788928,1.2973932755611153,1.1874581688473813,1.1065537316678284,1.0503814884941325,1.0154363091517862,0.9992428546504741,1.0000676662321253,1.017101765732787,1.0492347523261114,1.0944923231639418,1.1482929848230363,1.201268382421608,1.2382335768409654,1.2421197644823725,1.2041246365874725,1.1311493654468472,1.0406521326621743,0.9493294986507145,0.8672653901569038,0.7985101687754352,0.7436444059996546,0.7017917846707704,0.6717171499321949,0.6523194207558969,0.6428174993068444,0.6427987277750178,0.6522030056169114,0.6712530393806065,0.7002864495218516,0.7393731970341628,0.7875051220219677,0.8411135537104804,0.89210558999399,0.9272331971313921,0.9324967089089111,0.9025993926147975,0.8457349367033028,0.7769717612272533,0.7089224850805627,0.6478386758158527,0.5971234654791737,0.556311020597574,0.5245252009002913,0.5007065047994427,0.4839032923175852,0.4733631526752871,0.46854034196438693,0.4690701014328326,0.4747272386310534,0.4853692548283597,0.5008541790637748,0.520916639414589,0.5449851511700525,0.5719403179245007,0.5998681312338826,0.6259667498999173,0.6468617748286137,0.6594885509994908,0.6622581626783187,0.6557576333372267,0.6424374502221705,0.6255675391520893,0.6082215147387848,0.5927556623901652,0.5807547423456065,0.5732120202447041,0.5707570861906908,0.5738473289608238,0.5829052146839159,0.5984093584630258,0.6209508860892403,0.6512608386168622,0.6902046583031993,0.7387270610204174,0.7977152173613357,0.86773489175183,0.9486007639729088,1.038808866482455,1.1350355728642585,1.2321609445258948,1.3243256746926246,1.4069514726515466,1.4786172859012052,1.5413791174941682,1.599193024548321,1.6552859216391536,1.7093674942920516,1.7551754441629308,1.7794758708842688,1.7653236077627488,1.701447163508454,1.5919103373921812,1.4551373739151605,1.3127640694761233,1.18022765959193,1.0648759498403297,0.9683771043038715,0.8895126800276643,0.825979956881972,0.7752782125503279,0.7350477724872884,0.703138673191781,0.6775652128309158,0.6564306968028126,0.6378762860928093,0.6200978084060276,0.6014612515458985,0.5807098665333235,0.5571916708188973,0.5309858820743779,0.5028323376728854,0.47387607907131923,0.4453452285378736,0.4182951503603613,0.39348280701264876,0.3713572808445946,0.3521165932759657,0.3357847594933077,0.32228204161350626,0.3114782488156948,0.30322859044504286,0.29739536814110756,0.2938593365613684,0.2925237840999141,0.2933132717737475,0.29616789721026937,0.3010330080235121,0.30784349517920206,0.31650131548747323,0.3268452461041547,0.3386140575951316,0.3514094175017187,0.36467290028814037,0.3776993319669056,0.38970859593455576,0.39998054916954606,0.4080224712777673,0.4137056835389978,0.41730954618210664,0.4194562768730254,0.42097633545713486,0.42276850484180967,0.42570214468309114,0.43057596953984456,0.4381235845328587,0.4490481852775535,0.4640715528432658,0.48398804146689367,0.5097179264676556,0.5423538739761498,0.5831870121389913,0.6336803014115179,0.6953175988345426,0.7691862096576672,0.8550590267430568,0.949746688538907,1.0449852958137804,1.1266486279477357,1.1785727634021341,1.1912026595025333,1.1674997122111774,1.1194241662876876,1.0598148057763341,0.9975435284043592,0.9371070080023302,0.8800771466740831,0.8265772254327041,0.7762605992640661,0.7288256416196675,0.6842066371645633,0.6425674676718716,0.6042020729758254,0.5694203449169795,0.5384658072645202,0.5114793067523191,0.48850119689297816,0.46949629688854927,0.4543873182822968,0.4430876679808652,0.4355296045371723,0.43168714441680583,0.4315948960067813,0.4353646738788118,0.44320183335393387,0.4554230943753951,0.4724773249158732,0.4949702703294761,0.5236932608214694,0.5596538133177519,0.6041012447187464,0.658529622949542,0.7246166139084894,0.8040062977024168,0.8977449312049455,1.0050196796663642,1.1207422564436418,1.2320435327390251,1.3162315899481065,1.3467122097973714,1.309493245497999,1.2151731307624656,1.0902072923277146,0.9592976782921533,0.8371838649610049,0.7299104902270883,0.63853908925255,0.5619023604050449,0.49808206103192926,0.44508132443852133,0.4010892465556673,0.36455971675247617,0.33421212954753005,0.3090030128847838,0.28808999524124995,0.27079692597793786,0.25658328545443715,0.24501850648882886,0.2357607676533951,0.22853946027503932,0.22314055434289126,0.2193943232549029,0.21716515506153156,0.21634327987693297,0.21683809884457544,0.21857255646962795,0.2214779166311163,0.22548851826418334,0.23053652401961772,0.2365471783466948,0.2434355459010991,0.2511060288160792,0.25945604408666784,0.2683849088543633,0.2778081011961798,0.287675723850498,0.29799262318920133,0.30883687505486135,0.3203737898632222,0.33286420928811306,0.34666799389234376,0.36224523831045874,0.38015809328111355,0.40107473080442396,0.42577365560283936,0.4551402875368795,0.49013599587570106,0.5316978031748172,0.5804892556337526,0.6363742594781647,0.6974819919801325,0.7589654787440147,0.8123374227686425,0.8472638558350274,0.8566241598500841,0.841170446267593,0.8086811905725932,0.7688239205273386,0.7290859524623622,0.6938023987964238,0.6649180857424668,0.6430080326648688,0.6280068455148783,0.6196235123682564,0.6175489686849132,0.6215500633463028,0.6315073894241136,0.6474275555431868,0.6694441943223682,0.6978114902762799,0.7328839488369733,0.7750605125540376,0.8246415783542558,0.8814929571614543,0.944328152780448,1.0093684362221256,1.0684037211343718,1.1075289048020027,1.1100893791618578,1.0663214361181694,0.9824352334096423,0.8771227115726024,0.7692677771609981,0.6704566498704069,0.5851735962762321,0.5137420612552637,0.4547185346569954,0.40618359615215327,0.36629522560314837,0.3334733061141987,0.3064271468915784,0.28412609868594235,0.2657555742093395,0.2506745309322638,0.2383794141166914,0.22847523411240278,0.2206529622663543,0.2146720708646696,0.21034709703009113,0.20753728656690468,0.2061385613607154,0.2060772159984612,0.20730488017266804,0.20979438938994371,0.2135363004829581,0.21853588895530265,0.2248105986336408,0.232388112572348,0.24130550217496943,0.25161027220365967,0.26336443873418813,0.276652825842597,0.29159630411317433,0.30836970082707155,0.32722288764078805,0.34850234976208777,0.3726688517062589,0.4003028266712504,0.4320793525471425,0.46867316838947487,0.5105129598145479,0.5572421711108304,0.6067151007696103,0.6536026337620021,0.6886834368939572,0.701322909875801,0.6859864077376254,0.6469856192023564,0.5952032414103332,0.5410392759909325,0.49083462336130274,0.44722756113710016,0.4106918084970294,0.3807397913074314,0.3565807758705911,0.3374177757334302,0.3225594159950999,0.3114492795845738,0.30366289082290543,0.29889473044950227,0.29694459536801293,0.2977068611507403,0.30116383987132644,0.3073835658111984,0.316522124503236,0.32883066352209306,0.3446672589496503,0.3645136296253022,0.3889958809654041,0.4189061250439796,0.45521596524996183,0.4990591381317164,0.5516304568922042,0.613887532778677,0.6858413021822135,0.7651391952087997,0.8449027878982406,0.9121438573592888,0.9504468021358853,0.9491238080264459,0.9113734833330526,0.8511801757729943,0.7833935610420139,0.7178506931679841,0.6592406397052613,0.6090319745754711,0.5671404870565355,0.5328950865134437,0.5055022985179257,0.4842417516684653,0.46853544414663095,0.4579627548740774,0.4522532743319399,0.45126868332824543,0.45497253775611407,0.46337593517662734,0.4764327360895153,0.493837847232841,0.5146635453748781,0.5367941661615347,0.5563069649844354,0.5674345139501092,0.5641878830254325,0.5436924486744025,0.5085076208120421,0.4651017058953574,0.4201107141759399,0.377965649935118,0.340719167944048,0.3088477166872168,0.2820380855339747,0.25967943542448024,0.24111046160657743,0.2257233888170411,0.2129970433370261,0.20249879978899932,0.19387483933557273,0.1868374763990588,0.18115317813758108,0.17663255455077911,0.17312253840651284,0.17050047561383955,0.16866962264192423,0.1675555476392982,0.1671031515644042,0.16727434566679228,0.1680466213479296,0.16941269578128804,0.17138120025577794,0.17397819867894873,0.17724930026395186,0.1812622441565406,0.18611000224041777,0.1919146060660828,0.19883202856122578,0.20705853530345006,0.21683895402774223,0.2284772527260477,0.2423495535093923,0.25891897295523764,0.2787498791676943,0.30251504623575726,0.3309803187391199,0.36493355560679414,0.4049929088017429,0.4511877829741011,0.5022021961322471,0.5543696979414614,0.6011600008121296,0.6346633159961707,0.6495546405568681,0.6464897454329201,0.6312439050447647,0.6108993025052797,0.5910009866191963,0.5749268968807947,0.5644318875228952,0.5603518332261334,0.5630978838357815,0.5729121732261622,0.5899258657239647,0.6140240066830082,0.6444610732916872,0.6791428666020733,0.7136317573139673,0.7405062797258116,0.7506313665712288,0.7374562383773475,0.7016423879896435,0.6508006776386563,0.594478480810012,0.5398280929090752,0.4905851235146505,0.44798533906041305,0.4119239921625381,0.3817394906816407,0.3566258802546166,0.3358163908236688,0.31865024072747844,0.30458667798430306,0.2931980535883834,0.28415646079464685,0.27722009258122865,0.27222164367277035,0.26905943317864367,0.2676912531297016,0.2681306677284404,0.2704452800997244,0.27475611017934604,0.28123639241891135,0.29010629195024634,0.301616308524159,0.31600487152063084,0.33340271927447773,0.3536380273547713,0.3758846554490615,0.3981460384152623,0.41680543564408906,0.42695323837406157,0.42430621538481017,0.4079792737089501,0.3813361357974232,0.34978608376873577,0.31799675665729155,0.2887467875478319,0.26319095301240614,0.24151686201907063,0.22346232458612755,0.2086124452693032,0.19654230700715544,0.18687498546820808,0.1792988409279983,0.17356731317743349,0.16949255114787845,0.16693818820032152,0.1658136013003689,0.16607044412481572,0.1677014496269655,0.17074123868985341,0.17526898193035195,0.18141300822833137,0.18935762379260046,0.19935235660909617,0.21172340726626893,0.226885874978842,0.2453523870206492,0.2677270114338375,0.2946586708233649,0.32669912547953306,0.3639628167003877,0.4054461710432499,0.4479771281016876,0.4853751851325603,0.5095050794566269,0.5144456427509254,0.5007261559157553,0.47457408920781624,0.4433520347747132,0.4123254421658054,0.3842224517655744,0.3600483748269403,0.3399177031573976,0.32357532206740236,0.3106628666680672,0.3008384461120584,0.2938239984134367,0.28942048812190585,0.28751064550079797,0.28805841182532366,0.2911092188209937,0.29679287745160654,0.305329643901695,0.3170390563312973,0.33234960804163455,0.3518041303934969,0.3760489191746666,0.40578066597259926,0.44159932007743186,0.4836760255221063,0.531118864222984,0.581018222395759,0.6276234337369214,0.662964108063541,0.6801570599023137,0.6776911418017164,0.6602978409565616,0.6355373686373872,0.6100298214059403,0.5880047414706281,0.5716041326034373,0.5616300435473511,0.558083955404455,0.5603553229266319,0.5670739919505412,0.5756852291970728,0.5819739571072076,0.5802029478060238,0.5648551234617483,0.5338278728538666,0.4903180430609999,0.44093584094312493,0.39199426284000033,0.3474064904566026,0.3087344757998869,0.2760783516007671,0.24886537561597388,0.22631570439332985,0.20766191471045484,0.19223188725199244,0.17946756055037671,0.16891766608821487,0.1602221766575092,0.15309593363310356,0.14731418310887326,0.14270071544408625,0.13911850520440178,0.13646249136025504,0.13465410543103823,0.13363721304244994,0.13337523082380462,0.13384929775706686,0.1350575027733549,0.137015264030256,0.1397569680852541,0.14333888316473023,0.14784322547005216,0.15338323050497887,0.16010926018588204,0.16821626373224496,0.1779530479088294,0.18963352311447607,0.2036490603021181,0.22047864833308656,0.24068808848872703,0.26489773074702777,0.29367489702079214,0.32726818294123783,0.36506428098006344,0.4047186987301189,0.44135507758272186,0.46812450031420905,0.47935710875281945,0.4744101479264955,0.457892144637727,0.43617193160496925,0.41428460353852986,0.3951435891748327,0.3800760049753061,0.36953976526029225,0.3636199899167407,0.36230071263863367,0.3655917437489987,0.37356916761118464,0.38635116921705864,0.40399603247817534,0.4262746475091591,0.45224574414088015,0.4796098694996585,0.5040940002655728,0.5197159408121249,0.5209886750496059,0.5063211052846417,0.4792738967971311,0.446088381702588,0.4123344797670856,0.38143896682933254,0.35492511897979034,0.33316298405761446,0.3159797496116028,0.3030184106825732,0.29391601875298645,0.28838224483334984,0.2862301783304702,0.2873869348082221,0.2918968998599729,0.2999218123107081,0.31173535607441777,0.32770164980023125,0.3482123420279378,0.3735300390569291,0.40344465457724055,0.43662391172145487,0.46967046845926574,0.4964919809325157,0.509564394232634,0.5040222862391671,0.48140531049564866,0.4484225116353949,0.41234810464530697,0.3780608574094557,0.3478572328972444,0.32238284546104545,0.3014867656861956,0.2847280716963651,0.2716208654586507,0.26173617350088624,0.25473665165648685,0.2503833694787364,0.2485329731420384,0.24913299908561556,0.2522178768240082,0.25790495117007983,0.26638644177254106,0.2779073698290689,0.2927078413188001,0.31088629247168653,0.3321078080926232,0.35506635267366105,0.3767370480058393,0.39198452377906634,0.39488716261614637,0.382330977298262,0.3567505704796285,0.3243565944517843,0.2910819737067286,0.26048744365958265,0.23397772916403362,0.21171441438338734,0.1933225419739324,0.17827065955836863,0.1660379466562421,0.15617413547265435,0.14831249314425768,0.14216479830019982,0.1375110033201152,0.13418874577670994,0.13208458770052037,0.13112750895789263,0.1312846835977564,0.1325594422055133,0.13499135659665862,0.13865848296608793,0.14368192381617853,0.15023298871932725,0.15854330469405473,0.16891814565031793,0.18175277267002787,0.19755013902055857,0.21693467004246803,0.24064839480990807,0.2694977637321392,0.30418598442735584,0.34491949455171683,0.3906711766663234,0.43820444187041335,0.4816691623547596,0.514265149087543,0.5320240279286205,0.5363320194863364,0.5324291799271693,0.5260662858929556,0.5215336977910667,0.5214461800314388,0.5272243381258127,0.5395276118447178,0.5583825582553825,0.5829338489138239,0.6107984381557193,0.6372239465808259,0.6549236598041523,0.656149493477387,0.6371351892664203,0.6010646820808998,0.5558463862869303,0.5093095967347783,0.4664886043272158,0.42963875871721885,0.39927770815917446,0.3751051832685381,0.35654907512791995,0.3430312678901384,0.33407837287679815,0.3293583069691256,0.32868375715145665,0.3319982953433232,0.3393438189869766,0.3507909567564649,0.3662895985756209,0.38536205055576145,0.40654158054555467,0.42657659284765,0.4399509917652635,0.4401566337816193,0.4235302843525512,0.39252774675469065,0.35405915344668293,0.3148855062683147,0.27906156640406743,0.2481248995155186,0.22216863077553858,0.20068101166055727,0.1829916262946211,0.16846126108061493,0.1565448276927011,0.14680053599128384,0.13887974903826072,0.1325120677602134,0.1274911698423498,0.12366312636707033,0.12091743277757588,0.11918047772618708,0.11841105568413002,0.11859757709494462,0.11975676646740481,0.1219338338299526,0.125204299639641,0.12967773082296383,0.13550347255154993,0.14287794971820397,0.15205215063483055,0.16333606209430568,0.17709296562582622,0.19370852625389054,0.21350484053166802,0.2365484785214922,0.2622922714812832,0.28906397368719516,0.31370221821111455,0.33207533228762054,0.34096327717616,0.3400807600634575,0.33209937120736605,0.32077237892694005,0.3092259370315494,0.29942855044474237,0.2924147995021787,0.2886697851038796,0.2884213070312634,0.2918070255168181,0.29894319681021925,0.3099122214693159,0.3246580482933037,0.3427495598334579,0.36296968241611166,0.38279457548114376,0.39817101874415256,0.40442618365465915,0.39863041719670517,0.38167056812278655,0.3576551094830425,0.3313285661435566,0.306142573865988,0.28390778420444984,0.26526799925613737,0.25024586548750255,0.2386083363080522,0.2300625518995176,0.22434752369762748,0.2212726214202835,0.22073247464725407,0.22271358794874654,0.22730019640759205,0.23468298422259376,0.24517216642985196,0.25921454149185275,0.27741075606207066,0.3005212677766589,0.3294316132222964,0.3650094826208749,0.4077177970459769,0.4567761887506737,0.5087801245505286,0.556502129461691,0.5901747540695645,0.6028948946807166,0.5958068167637236,0.5766286072787976,0.5539312098615394,0.5336351846427441,0.5188136587848609,0.5106903464615703,0.509457161602524,0.5145749567568048,0.524554310771885,0.5362678702653196,0.5441411847687064,0.5404848855164622,0.5188145383001694,0.47896253022500523,0.4279732755929831,0.374954396791069,0.32618701398374506,0.2842734249374825,0.24946391558346231,0.2209887880184984,0.19781178896322946,0.17895059892701892,0.16357791004706823,0.15103152114743218,0.14079354141802725,0.13246318506547358,0.12573185951817958,0.1203629219196566,0.11617620684015738,0.1130367569289164,0.11084705380232902,0.10954202518294627,0.10908610779816093,0.10947175093168234,0.1107190113934167,0.11287623129010169,0.11602203220213814,0.12026889712785294,0.12576844252526662,0.13271808301787424,0.14136793832846428,0.15202492228661874,0.16504673156711824,0.18080965517088657,0.19961773791408866,0.22149722338429684,0.24581097236216454,0.2707182281161536,0.29284850221182757,0.3080278198614763,0.3134227357509279,0.3094421552509224,0.2992392775530123,0.2865609278101597,0.27421659360882344,0.2638118452107291,0.25609659034731214,0.2513635229398937,0.24971973039804576,0.2512402911920728,0.25604874528398375,0.26435803293856325,0.2764884188426733,0.2928637024979572,0.3139706005295885,0.34024334100815706,0.3718051002952107,0.40798155708622813,0.4465887546597474,0.48336321176339636,0.5125073449948719,0.5291404808495462,0.5322723454568044,0.525274254383854,0.513460514211143,0.5014924442039078,0.49232707642838,0.48729511289521404,0.4864118247764336,0.488462465286213,0.4908336053890216,0.4894455461077016,0.4795455712416856,0.4578883634751979,0.4250748685983003,0.3854757509276892,0.34455890862145894,0.3063907417294714,0.27297427289454207,0.24479103647291453,0.22152911902789124,0.20258083598807092,0.18729976527563774,0.17510839281444207,0.1655311223002216,0.15819535474000074,0.1528215040334319,0.14921117148377655,0.14723717799608785,0.14683673635298727,0.14800806562342797,0.15081034397911525,0.15536656528514747,0.16186814770204047,0.17057828787754367,0.18182651905007371,0.1959765700882094,0.21332803558049998,0.23387524581881933,0.2568142898992686,0.27978480116061866,0.29835815139905125,0.30716384492432286,0.30326584496400344,0.2886305335884739,0.26834459550317846,0.2471066091657742,0.22766661742138733,0.21112740577405253,0.19768586293418894,0.18716373731742109,0.17928248118539195,0.17378202830928519,0.17046406659319951,0.16920408456852118
